gender,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,productivity,final_result
1,2,5.0,0,0,120,0,350.44938094554766,1
1,1,55.0,0,0,120,0,313.01570322455837,1
0,2,15.0,0,0,60,0,10.47356921846192,0
0,2,5.0,0,0,60,0,17.467927152467357,0
1,3,55.0,0,1,60,0,408.213143014831,0
1,1,15.0,0,0,150,1,42.54234165707933,0
1,1,5.0,1,2,120,0,76.02599327970326,0
1,2,45.0,0,0,60,1,272.9961598748658,1
1,1,65.0,0,2,90,1,140.22680979325096,0
1,1,65.0,0,0,90,0,244.53854072416956,1
1,3,25.0,0,0,60,0,60.04072292604225,0
1,1,85.0,0,0,90,0,399.4376432093062,1
1,1,15.0,0,2,120,0,36.68802309824702,0
1,2,45.0,0,0,120,1,316.2655618861844,1
1,1,55.0,1,2,60,0,254.74891935614696,1
1,1,5.0,0,3,90,0,361.6807927324649,1
0,2,25.0,0,0,60,1,94.60259275305124,0
1,2,85.0,0,0,60,0,483.901745539444,1
1,2,55.0,0,0,120,0,470.13945058504504,1
1,1,75.0,0,3,60,0,81.70241203339394,0
0,2,35.0,0,2,60,0,339.97394731008376,1
1,1,15.0,0,0,60,0,310.1500773261636,1
1,2,85.0,0,0,120,1,346.6593203286969,1
1,1,15.0,0,0,60,0,269.02558767242533,1
0,1,25.0,0,0,60,0,292.78794399239024,1
1,1,45.0,1,1,180,0,54.16662218731821,0
1,3,65.0,1,0,60,0,356.7462426092603,1
1,1,15.0,0,0,120,0,27.371522982859602,0
1,2,55.0,0,0,120,0,294.91198845490885,1
1,2,15.0,0,0,60,1,343.8236647010561,1
1,1,35.0,1,0,60,0,308.1586071938892,1
1,1,95.0,1,0,60,0,353.5733051563989,1
1,1,95.0,0,0,60,0,18.412860847660728,0
1,1,65.0,0,0,60,0,0.0,0
1,2,45.0,0,1,60,0,309.3600288791357,1
1,1,15.0,0,0,90,0,285.2559870003542,1
1,2,75.0,1,4,60,0,3.359855612613335,0
0,1,25.0,0,1,60,0,46.071857488869,0
0,2,35.0,0,0,120,0,263.85625139968016,1
0,2,5.0,0,2,90,0,316.5733517846582,1
1,1,55.0,0,0,60,0,418.078761397883,1
0,2,25.0,1,0,180,0,148.97150741393847,0
1,3,85.0,0,0,60,0,320.6362587755658,1
1,2,75.0,0,2,60,0,398.36936713205256,1
1,1,75.0,0,0,90,0,310.51816047696883,0
1,1,5.0,0,0,60,0,0.0,0
1,1,35.0,0,1,150,0,37.942284154331155,0
1,1,5.0,0,0,60,0,97.64428494544607,0
1,1,75.0,0,2,60,0,120.24239430550494,0
1,1,65.0,0,2,120,0,27.941753591576568,0
0,2,5.0,1,1,60,0,288.94535751477633,1
1,0,25.0,0,0,60,0,364.2782563588546,1
1,1,65.0,0,0,120,0,279.22929501950057,1
1,2,25.0,0,0,120,1,35.520279257653925,0
1,1,15.0,1,0,60,0,43.3314738574516,0
1,3,85.0,0,0,60,0,19.839391134211517,0
1,2,25.0,0,0,120,0,286.28668130479707,1
1,2,15.0,0,3,90,0,348.4426578816416,0
1,2,85.0,0,1,90,1,45.27056662127658,0
1,1,35.0,1,1,60,0,484.98555853298814,1
1,1,85.0,1,4,60,0,301.3176412224892,1
1,2,55.0,0,1,60,0,382.3397435736731,0
0,3,25.0,0,0,90,0,296.6380651653468,1
1,3,45.0,0,0,60,0,401.48816704695855,1
1,2,35.0,0,4,120,0,665.1518124186298,1
1,1,35.0,0,0,120,1,37.24650912555176,0
0,2,75.0,1,0,60,0,160.92993210856002,0
0,3,55.0,0,0,60,1,366.61144975981165,1
1,1,85.0,0,0,150,0,61.61935582336526,0
0,3,55.0,0,1,90,0,229.38296379176919,1
0,1,75.0,0,0,120,0,181.95852221585517,0
1,1,55.0,0,0,120,0,304.7565248707366,1
1,3,75.0,1,0,60,0,628.5748772626349,0
0,2,65.0,1,0,180,0,437.5491833962332,1
1,1,95.0,1,0,60,0,3.8729833462074175,0
1,2,75.0,1,1,120,0,298.01949632565425,1
0,2,65.0,0,0,60,0,134.4007113853593,0
1,2,25.0,0,1,90,0,285.32624587075657,0
0,2,95.0,0,1,60,0,357.0560161231447,1
1,1,75.0,1,1,60,0,344.51422142802613,1
1,2,15.0,0,0,120,0,31.29135163058136,0
1,3,45.0,1,1,120,0,312.44840955512745,1
1,2,5.0,0,0,60,0,332.6951233152754,1
1,2,5.0,1,2,120,0,53.27868579479916,0
1,3,35.0,1,2,120,0,322.5113189585057,0
1,2,15.0,0,0,120,0,127.93122388227256,0
1,2,55.0,0,0,60,0,151.73538028061785,0
1,2,35.0,0,1,90,0,213.2231742232588,0
1,1,15.0,0,1,60,0,285.50934503513207,1
0,3,25.0,1,0,90,0,315.97686752225593,1
0,1,25.0,0,1,60,0,410.94956712384135,1
1,1,15.0,0,1,60,0,300.3614693803416,1
1,2,25.0,0,0,60,0,282.45981595695457,1
1,2,35.0,0,1,60,0,371.491878456884,1
1,3,65.0,0,0,90,0,351.4950115410718,1
0,2,5.0,0,2,120,1,109.61005554814516,0
1,1,45.0,0,0,90,0,340.83129566034216,1
1,2,25.0,0,0,60,0,343.1557701382846,1
1,2,45.0,0,0,60,0,398.97354560165047,1
1,1,55.0,0,0,60,0,374.330660828172,1
1,2,15.0,0,0,120,0,21.152443177669337,0
1,2,85.0,1,0,60,0,362.60593064621736,1
0,1,95.0,0,0,60,0,316.1939084061632,1
1,1,45.0,0,1,60,0,524.7658259333475,1
1,2,85.0,0,0,180,1,302.7138394993973,1
1,2,95.0,1,0,60,0,319.1293217259514,1
1,1,65.0,0,0,120,0,367.0295582036808,1
1,1,15.0,0,0,60,0,92.27789063712912,0
1,2,85.0,1,2,60,1,358.2342865697036,1
1,1,5.0,1,1,90,0,290.1453671320784,1
1,1,55.0,0,1,60,0,27.93141192825734,0
1,2,45.0,0,0,60,0,102.36599986816212,0
1,1,15.0,0,0,60,0,318.18548478623194,1
1,2,95.0,0,0,60,0,441.57668154837273,1
1,2,35.0,0,1,60,1,263.76110377055124,0
1,1,35.0,0,1,120,0,20.713209240410738,0
1,1,25.0,1,1,120,1,60.20071134295953,0
1,2,85.0,0,1,120,0,0.0,0
0,1,5.0,0,0,60,0,419.0075057501276,1
1,1,5.0,0,0,120,1,0.0,0
0,2,55.0,0,1,120,0,302.15483628365985,1
1,2,65.0,0,0,150,0,233.12026827756847,1
1,2,35.0,0,0,150,0,305.7940416020284,1
0,1,65.0,1,0,60,0,302.436530964832,1
1,1,95.0,0,0,60,0,258.62403215344784,1
1,1,55.0,0,0,90,0,369.8354578265443,1
0,1,25.0,1,0,60,0,345.3100557733161,0
1,1,75.0,0,2,90,0,97.75947484708298,0
1,1,5.0,0,1,60,0,120.8976105952338,0
1,2,35.0,1,0,60,0,361.56010853063486,1
1,1,85.0,1,0,60,0,364.3786590849334,1
1,2,15.0,0,1,60,0,157.74402844883025,0
1,2,95.0,1,1,60,0,62.47032701566175,0
1,1,95.0,0,0,60,0,9.231462554902686,0
0,2,15.0,0,1,90,0,185.1969253768272,0
1,2,55.0,0,1,60,1,88.28365535375444,0
0,1,85.0,1,0,60,0,337.84547947579165,1
1,2,15.0,1,0,90,0,299.7323935164086,1
1,2,75.0,0,0,90,1,335.7600327761488,1
0,2,5.0,0,2,180,0,35.051821124549235,0
1,1,45.0,0,0,60,0,15.323856845017767,0
1,1,85.0,0,1,60,1,163.89324798250732,0
1,2,75.0,1,1,60,0,372.8830347908208,0
1,2,95.0,0,1,120,0,18.715214646358167,0
1,2,95.0,0,1,60,0,94.27411431652314,0
0,2,95.0,1,0,120,0,337.1143361698437,1
1,1,75.0,0,1,60,0,31.405154744998942,0
0,2,25.0,0,0,60,0,688.6324735889875,1
0,3,95.0,0,1,60,0,410.61098312928766,1
1,2,35.0,0,1,90,0,50.61660520741873,0
1,1,75.0,0,1,90,0,49.73565988286216,0
1,1,35.0,0,0,60,0,409.5446189167407,1
0,3,75.0,0,1,60,0,93.13949333935702,0
1,2,85.0,0,0,90,0,25.419808464129158,0
1,1,25.0,0,0,60,1,388.8036302827496,0
1,1,75.0,1,0,120,0,16.10751145240609,0
1,1,95.0,1,1,120,0,60.44568882826879,0
1,1,55.0,0,0,180,0,324.0087259620162,1
1,2,65.0,0,0,60,0,450.8106127625206,1
1,1,25.0,1,0,90,0,401.45582664146485,1
1,2,15.0,0,1,60,0,74.4946425141675,0
1,3,5.0,0,0,120,0,33.29843866570164,0
1,1,5.0,0,0,120,0,31.0596395895714,0
0,1,5.0,0,0,60,0,37.723172567711984,0
1,2,15.0,0,1,120,0,0.0,0
1,1,55.0,0,0,60,1,159.14494659631103,0
1,3,85.0,1,0,180,0,174.75334611772567,0
1,2,35.0,0,1,90,0,239.0702245624157,1
1,1,95.0,0,1,60,0,276.49530894714223,1
1,3,65.0,0,0,60,0,28.761364292300872,0
1,1,5.0,0,0,60,0,11.901688267461017,0
1,2,95.0,0,0,60,1,444.79411428986845,1
0,1,35.0,0,0,60,1,96.2337394151455,0
1,1,75.0,0,0,60,0,336.5757314847613,1
1,2,45.0,0,0,90,0,312.43172285398066,1
1,2,55.0,0,0,60,0,270.6407277631907,1
1,1,55.0,1,0,60,0,360.35110472644857,1
1,1,35.0,0,2,120,1,199.9332014480775,0
1,1,85.0,0,1,60,0,257.5504840442486,0
1,1,55.0,1,1,120,0,270.4433374373008,1
0,1,15.0,0,0,60,0,317.9106139893597,1
0,2,45.0,0,0,60,0,332.41009613569224,1
1,1,65.0,0,0,60,0,134.36042346779757,0
1,1,35.0,0,0,60,0,275.48473255135474,1
1,2,65.0,0,0,90,0,6.457628064504702,0
1,1,35.0,0,0,150,0,158.02662552421518,0
1,4,65.0,1,0,60,0,355.2224027379982,1
1,2,35.0,0,0,60,0,286.47049759120983,1
1,1,95.0,1,0,60,1,409.7494909955889,0
1,1,85.0,0,0,90,0,1.7414671586887251,0
1,2,65.0,0,1,60,0,196.80186867949558,0
1,2,45.0,0,0,90,1,290.76961162481916,1
1,1,95.0,1,0,60,0,544.0340603622753,1
1,1,75.0,0,1,60,0,56.911684193489144,0
1,2,55.0,0,1,120,0,0.0,0
0,2,5.0,0,0,60,0,383.35322615676387,1
1,2,45.0,0,1,60,0,22.931948451937217,0
1,2,15.0,0,1,90,0,113.83959633369257,0
1,2,65.0,0,0,180,0,1.6654558661678274,0
1,1,55.0,0,1,60,0,291.87212122814736,1
1,3,25.0,1,0,60,0,366.5292569043489,1
1,1,5.0,0,0,120,0,388.6719963345172,1
1,2,35.0,0,1,120,0,2.1884048177287725,0
1,1,5.0,0,0,120,0,205.18993459245232,0
1,1,5.0,1,1,90,0,160.4507154997595,0
1,1,85.0,0,1,60,0,118.69959557695871,0
1,1,95.0,0,0,90,1,296.85691045985186,1
0,1,25.0,0,0,240,0,20.66969990400414,0
1,2,95.0,0,1,60,0,33.042682928141645,0
1,3,35.0,0,2,60,1,305.11957938536693,1
1,2,85.0,0,0,150,0,107.8633528025245,0
1,2,5.0,1,0,60,0,352.6438539035633,1
1,2,85.0,1,0,60,0,120.29496912655304,0
1,3,15.0,0,0,60,0,58.96523961596203,0
1,2,15.0,0,1,90,0,332.6320151438067,1
1,2,65.0,2,0,60,0,296.2608264918244,1
1,2,5.0,0,0,60,0,331.33836056648477,1
0,2,45.0,1,0,90,0,262.1494878985074,1
1,1,45.0,0,0,90,0,294.83639950024565,1
1,1,35.0,0,1,210,0,37.5748164342204,0
1,1,65.0,0,1,60,1,288.6454402577756,1
0,3,45.0,0,0,60,0,352.1933910785208,1
1,2,5.0,0,1,120,0,79.49397097970308,0
1,2,85.0,0,0,60,0,123.47952070865178,0
1,2,75.0,1,0,120,0,254.59734062360198,1
1,1,15.0,0,1,150,0,407.539978890416,1
1,3,95.0,0,0,120,0,132.27041557883794,0
1,2,15.0,0,1,90,0,356.02091264905073,1
0,2,95.0,1,0,60,0,266.64622593348867,1
1,1,65.0,0,0,60,0,13.108278608250586,0
1,1,95.0,0,0,60,1,380.3337385667614,1
1,1,25.0,0,0,60,0,479.17066046445177,1
1,3,5.0,0,2,90,0,392.15539426693465,1
0,2,55.0,0,0,60,0,343.20265715420425,1
1,1,95.0,1,1,90,0,306.4908654496304,1
1,1,25.0,0,0,60,0,345.31981697588884,0
0,1,45.0,0,0,60,1,445.1216913168861,1
1,2,45.0,0,0,60,0,257.08024775958285,1
1,2,25.0,0,1,120,0,345.8448868298723,1
1,1,15.0,1,0,60,0,326.7308639934536,1
1,1,5.0,0,1,90,1,314.32432497741485,0
1,3,5.0,0,1,180,0,262.57906028744117,0
1,1,85.0,1,1,60,0,112.6040869845319,0
1,1,65.0,0,1,120,1,392.83024703653433,1
1,1,25.0,0,1,60,0,54.370958966954994,0
1,1,5.0,0,0,90,0,112.79599659401659,0
1,2,55.0,1,0,120,0,3.5276684147527875,0
1,1,15.0,1,1,60,0,20.439373767314887,0
1,1,55.0,0,0,120,0,309.81750634007136,1
1,2,95.0,0,0,60,0,282.0759705326169,1
0,1,5.0,1,0,90,0,72.31979863043877,0
1,1,15.0,0,1,60,1,560.0172560808813,1
1,1,75.0,0,0,60,0,326.5687086254228,1
1,1,5.0,0,0,90,0,44.5707995701364,0
1,1,35.0,0,0,60,0,285.60235478622155,1
1,1,85.0,0,0,60,0,269.9771385903339,1
1,1,55.0,0,0,60,0,240.5460135553239,0
1,2,35.0,0,0,120,0,10.207000477420811,0
1,1,85.0,1,0,90,0,330.57574328999453,1
1,2,35.0,0,0,60,1,270.49657460177986,1
1,2,95.0,1,1,90,0,192.4968386821677,0
1,1,45.0,1,0,120,0,31.019684596723827,0
1,2,85.0,0,0,90,0,0.0,0
1,2,35.0,1,0,60,0,169.80213480775282,0
1,1,95.0,0,1,120,0,181.49819690351086,0
1,1,5.0,0,1,60,0,65.30384836622599,0
1,1,35.0,0,0,60,0,255.591476118927,0
0,1,5.0,0,1,180,0,416.70275446222655,0
1,1,55.0,0,1,180,0,532.8232260455716,1
1,3,75.0,1,1,60,0,3.7803416173816538,0
1,1,85.0,0,0,120,0,306.06878659595606,1
1,1,45.0,0,1,60,1,225.4619354662128,0
1,2,5.0,0,0,60,0,95.20820492505241,0
1,1,65.0,0,0,60,0,338.09247172816515,1
1,3,95.0,0,0,60,0,343.8498201450609,1
1,1,15.0,0,1,60,0,57.61732041405875,0
1,1,5.0,0,1,120,0,24.66441431158124,0
1,3,65.0,1,0,60,0,298.0784893228551,1
1,2,35.0,0,1,120,0,489.9834103321415,1
1,1,25.0,0,0,60,0,194.36772599322248,0
1,0,25.0,0,1,60,0,17.691353820440085,0
1,2,15.0,0,0,60,0,416.1211591207856,1
0,1,75.0,0,2,120,0,270.17649996432425,0
1,2,85.0,0,1,90,0,422.0612567178547,0
1,2,75.0,0,0,60,0,295.4289804935258,1
1,2,15.0,0,1,60,0,79.37368486558276,0
1,2,45.0,0,1,90,0,212.1861428106694,0
0,2,85.0,0,1,90,0,406.3310621616191,0
1,1,25.0,0,0,60,1,353.9927660006088,1
0,1,65.0,1,0,60,0,376.21738104736016,1
1,2,55.0,0,0,60,0,451.2121471254972,1
1,2,15.0,0,0,90,0,346.745453157546,1
0,2,65.0,0,0,90,0,55.042794443173065,0
1,1,45.0,0,1,60,1,278.60244539999167,1
1,2,85.0,0,1,90,0,156.86079686838158,0
0,2,75.0,1,0,60,0,322.8911285061748,1
1,3,35.0,1,0,60,0,308.1308515410263,1
1,2,5.0,0,0,60,0,463.89354499127,1
0,2,75.0,1,0,60,0,354.2801713322343,1
0,2,25.0,0,0,120,0,644.4199716630183,1
0,1,15.0,1,0,60,0,378.6690147055983,1
1,1,65.0,0,0,60,1,288.2295707203528,1
1,2,25.0,0,0,60,0,97.96190953342017,0
1,3,95.0,1,1,60,1,243.30399242623884,1
1,1,5.0,1,1,60,0,225.75468348573727,1
0,2,35.0,0,0,120,0,298.64052677996585,1
0,2,45.0,0,0,60,0,403.15568530508796,1
0,2,5.0,0,0,60,0,370.05985286103515,1
1,2,15.0,0,0,60,0,327.65815100779713,1
1,1,35.0,1,0,60,0,302.98631960491804,1
0,2,15.0,0,0,60,0,231.760432651486,0
0,2,15.0,0,0,60,0,525.027612494979,1
0,2,35.0,0,0,60,0,290.2739393006331,1
0,2,95.0,0,0,60,0,304.4383767309756,1
1,2,95.0,0,1,120,0,334.0218968278461,1
1,1,25.0,0,0,60,0,290.2838589067792,1
0,2,5.0,0,1,60,0,274.17711503731715,1
0,2,85.0,1,0,60,0,423.0720847589012,1
1,1,25.0,0,0,90,0,106.55618547748064,0
1,2,45.0,0,1,120,0,69.13137750572533,0
1,1,35.0,0,0,90,0,153.69843512489888,0
0,1,45.0,0,0,60,1,644.2474991775407,1
1,3,15.0,0,0,60,0,174.33029704015073,0
1,2,5.0,1,0,60,0,303.06334457119135,1
1,2,5.0,1,0,90,0,61.0731111355653,0
0,2,25.0,0,0,60,0,735.8314137301606,1
0,1,65.0,0,1,90,0,232.12361623169872,1
1,1,65.0,0,0,60,0,312.70121410639337,1
1,3,15.0,0,1,60,0,418.2686394464663,1
0,3,95.0,0,0,120,0,3.130495168499705,0
0,3,95.0,1,0,90,0,372.2002921558177,1
1,1,65.0,0,1,60,0,117.29018699064233,0
1,2,75.0,0,0,60,1,324.9162979912296,1
1,2,55.0,0,0,60,0,197.49060567700198,0
1,2,35.0,0,1,60,0,395.61339435172823,1
1,2,95.0,1,0,60,0,405.4820746628175,1
0,1,35.0,0,1,60,0,116.0072968903027,0
1,2,45.0,1,0,60,0,250.34428724612087,1
1,2,5.0,0,1,90,0,26.574325718256198,0
1,1,55.0,1,0,120,0,15.032565800746708,0
1,1,15.0,0,0,60,0,121.64533671485852,0
1,1,5.0,0,0,60,0,53.12784081473561,0
1,1,75.0,0,0,60,0,343.379775923217,1
1,2,85.0,0,0,60,0,428.05680651947466,1
1,4,35.0,1,1,90,0,55.179606059391915,0
1,1,35.0,1,0,60,0,106.87862052403736,0
1,1,75.0,1,0,60,0,419.83581154362093,1
1,1,5.0,1,0,90,0,90.47635877932757,0
1,2,35.0,1,0,120,1,109.04014325400317,0
1,2,55.0,0,0,60,0,114.31130179162045,0
1,1,45.0,0,0,60,0,283.6412412649775,1
0,2,25.0,0,0,60,0,246.6369232245514,1
1,1,45.0,0,0,60,0,0.0,0
0,2,55.0,0,0,60,0,291.9553361696088,1
1,1,35.0,1,1,90,0,49.678294594867296,0
1,3,15.0,0,1,60,0,15.565856872599499,0
1,2,75.0,0,0,120,0,23.08974712398845,0
1,3,25.0,1,0,60,0,319.40219518187064,1
1,1,55.0,0,0,90,0,20.380008218523287,0
1,2,35.0,0,0,120,0,337.9520187846926,1
0,3,75.0,0,1,60,0,335.8289188966885,1
1,2,5.0,1,0,60,0,278.100850603515,1
1,2,55.0,1,0,60,0,197.48807795619308,0
1,1,65.0,0,0,60,0,404.0386421570506,1
1,1,35.0,0,1,60,0,92.70675508873488,0
1,2,55.0,0,0,90,0,424.77990159420114,1
1,1,5.0,0,0,120,0,304.0292121464321,0
1,2,45.0,0,0,60,0,304.71558210927486,1
1,2,35.0,0,1,60,0,271.006704942467,0
0,2,45.0,0,0,60,1,306.14511558051663,1
0,2,65.0,0,0,60,0,283.79922280424114,1
0,1,45.0,0,0,180,0,271.9265400843901,1
1,3,95.0,1,0,60,0,348.18997577978587,1
1,1,25.0,0,1,60,0,62.46180689893464,0
0,2,15.0,0,0,120,0,345.46944841688287,0
0,1,75.0,1,0,60,0,346.85187875404966,1
1,1,35.0,0,1,90,0,11.786613431757965,0
1,1,35.0,1,1,150,0,379.22341708445884,1
1,1,5.0,0,0,90,0,377.4422180010732,1
0,2,15.0,0,0,90,0,323.97123032733504,1
1,1,25.0,0,0,60,1,60.729461581219894,0
1,1,65.0,0,0,60,0,7.081133393917257,0
1,3,25.0,0,0,90,0,340.4819941798613,1
1,1,35.0,0,0,120,0,383.70018341614184,1
1,1,25.0,1,0,60,0,392.9268542901259,1
1,2,35.0,1,0,60,0,272.22044562670504,1
1,1,5.0,1,0,60,0,315.9178978044917,0
1,2,65.0,1,1,60,0,388.1251334079707,0
1,2,25.0,0,1,60,0,0.0,0
1,1,5.0,1,0,90,0,462.6977393807657,1
1,1,95.0,1,1,60,0,214.44842697099037,0
1,1,25.0,0,0,60,0,41.53440152290963,0
1,1,55.0,0,0,120,0,48.452973125644796,0
1,2,5.0,1,1,90,0,330.44708094892667,1
0,1,15.0,1,0,120,0,20.165769807280558,0
0,3,25.0,0,0,60,0,439.6571265622735,1
1,2,35.0,0,0,60,0,428.63428357072036,1
1,2,35.0,0,0,120,0,5.8962218495207095,0
1,2,15.0,0,1,60,0,315.8847497505262,1
1,1,35.0,0,0,60,0,295.36686208563566,1
1,2,25.0,0,1,60,1,54.30003205864849,0
1,2,95.0,0,0,120,0,32.50482769477111,0
1,1,5.0,1,0,60,0,16.802233348745506,0
1,1,45.0,0,0,120,0,129.74862733119528,0
0,2,95.0,0,0,60,0,349.14468063840894,1
1,2,25.0,1,0,60,0,468.1916945389524,1
0,2,85.0,0,1,60,0,647.9747686342107,0
1,2,85.0,0,1,90,0,163.58240456791242,0
1,1,35.0,0,0,120,1,53.86256758296217,0
1,1,25.0,0,0,60,0,59.14699803447378,0
1,2,25.0,0,1,60,1,225.53693005360725,0
1,1,95.0,1,0,60,0,473.3733665514832,1
0,1,15.0,0,0,90,0,310.52776826764125,1
1,3,55.0,1,0,90,0,312.96679019359107,1
0,1,5.0,0,0,60,1,346.7210670712384,1
1,1,35.0,0,0,120,0,26.160261889237024,0
1,1,95.0,1,0,120,0,65.40269764794239,0
1,3,65.0,1,0,90,0,271.091340217418,1
1,2,65.0,0,0,60,0,371.9021614840513,1
0,1,35.0,0,1,90,0,71.10986201966091,0
0,2,65.0,0,0,120,0,59.76892259245727,0
1,2,5.0,0,1,60,0,361.87386245084235,1
1,1,5.0,1,0,60,0,333.18354119981086,1
1,2,75.0,0,0,60,0,293.002268053399,0
1,2,55.0,0,0,60,0,454.3285138000622,1
1,2,45.0,0,1,60,1,1.9086241918115252,0
1,3,55.0,0,1,60,0,10.95507548119399,0
1,2,15.0,0,0,120,0,258.6329518566079,1
0,1,25.0,0,0,60,0,337.35804333619234,1
0,4,85.0,0,0,60,0,328.54606593699,1
1,2,55.0,0,0,60,0,306.17560410756107,1
1,2,95.0,0,0,60,0,334.00991280770137,1
1,1,45.0,1,0,60,0,198.02483803271343,1
1,2,25.0,0,1,60,0,65.0614527847479,0
1,1,65.0,0,0,90,0,283.8028228019038,1
1,2,35.0,1,0,90,0,275.62115142956526,1
1,1,5.0,0,1,60,1,110.56714795317085,0
1,1,5.0,0,0,60,0,241.82040426857552,1
0,2,55.0,0,0,90,0,128.610662906492,0
1,1,85.0,1,0,90,0,383.9313057320188,1
1,3,75.0,1,0,120,0,32.247941296310294,0
1,2,45.0,1,1,60,0,0.0,0
1,2,35.0,0,0,120,1,17.00694147285941,0
1,1,25.0,0,0,60,0,286.6468595391332,0
1,1,15.0,1,0,120,0,25.680920919907965,0
1,2,5.0,0,0,90,1,36.79295483507328,0
1,1,35.0,0,0,60,0,436.87914863851614,0
1,2,35.0,0,0,60,0,346.6078479736396,1
1,1,45.0,0,0,60,0,265.5385855310762,0
1,2,85.0,0,0,120,0,143.61771981600688,0
1,3,25.0,0,0,60,0,325.7379691438068,1
1,1,65.0,0,0,60,0,109.45061085148069,0
0,2,65.0,0,0,60,0,560.9573205062576,1
0,2,15.0,1,0,60,0,345.5719087201274,1
1,2,65.0,0,0,60,0,353.7875985303493,1
0,2,5.0,0,0,120,0,56.957841200755176,0
1,3,65.0,0,0,120,0,181.37674225389785,0
1,1,35.0,0,0,90,0,292.41504578888174,1
0,1,25.0,0,0,120,1,43.42270102221125,0
1,1,35.0,0,0,120,0,8.656844074680643,0
1,2,25.0,0,0,120,0,365.54740979575035,1
0,2,15.0,0,0,120,0,329.41750785373216,0
1,3,95.0,0,0,60,0,263.27951470479314,1
1,2,35.0,1,0,120,0,306.47341411928466,1
0,1,35.0,0,0,60,0,250.5384525349448,1
1,1,25.0,0,0,120,0,382.68198000450656,1
0,2,15.0,1,0,120,0,33.51640332373926,0
1,2,35.0,0,0,60,0,126.46937235514307,0
1,2,95.0,0,0,120,0,89.42598561254829,0
1,3,25.0,1,0,90,0,311.04278031976213,0
1,1,25.0,0,0,60,1,39.781833308761,0
1,1,5.0,0,0,120,1,104.46425842788952,0
1,1,55.0,1,0,90,0,293.1676114134807,1
0,3,55.0,0,0,60,0,312.56752401464246,1
1,2,75.0,0,0,120,0,268.1689209835005,1
1,2,65.0,0,0,60,0,307.7368207851886,1
1,2,45.0,0,0,60,0,381.4207043232754,1
1,1,15.0,0,0,90,0,385.30413654207865,1
1,1,15.0,0,0,90,0,502.4119537500355,1
1,2,35.0,0,0,60,0,267.9093945541144,1
1,2,55.0,0,0,90,0,312.7518778496325,1
0,2,65.0,0,0,120,0,188.1246915572543,0
1,1,75.0,0,0,90,0,207.79998036425098,0
0,1,25.0,0,0,90,0,304.52679637556224,1
1,1,55.0,0,0,120,0,301.0350016251223,1
1,2,45.0,0,0,120,1,231.67043572314915,0
1,1,65.0,0,0,120,0,104.23609268068188,0
1,2,35.0,0,0,90,0,456.184601704683,1
1,1,15.0,0,0,60,0,91.43028298001863,0
1,2,65.0,0,0,60,1,13.988568663354108,0
0,2,45.0,1,0,60,0,283.58584290632535,1
1,3,35.0,1,0,60,0,431.3419655402785,1
0,2,75.0,0,0,180,0,284.91045078948673,1
1,2,35.0,0,0,90,0,457.17608308160715,1
1,1,45.0,1,0,120,1,25.836012746455282,0
1,1,95.0,0,0,120,0,48.95353078975562,0
0,1,15.0,1,0,90,1,380.7002238977468,1
1,3,55.0,0,0,60,0,465.02835658762984,1
0,1,35.0,0,0,90,0,426.43416974466004,1
1,2,25.0,1,0,60,1,282.33463264950063,1
1,1,85.0,0,0,90,0,615.925596766664,1
1,3,55.0,0,0,60,0,284.97083562181547,1
1,1,35.0,0,0,60,0,31.89909276222145,0
1,2,65.0,0,0,90,0,101.99430628214998,0
1,1,75.0,1,0,60,0,219.64313872971047,1
1,1,55.0,1,0,90,0,28.23230689442101,0
1,2,25.0,0,0,240,0,23.099878025863738,0
1,1,65.0,0,0,60,0,89.9493508910303,0
1,2,25.0,1,0,60,0,422.90857412951135,1
1,1,55.0,1,0,60,0,327.88095325907364,1
1,2,95.0,0,0,60,0,370.11853400762857,1
1,1,5.0,0,0,120,0,78.2536127033547,0
1,1,65.0,0,0,60,0,109.15100462966741,0
1,1,95.0,0,0,60,0,256.7645168531795,1
1,1,5.0,0,0,60,0,116.55451421195094,0
1,1,45.0,0,0,90,0,307.86233717517257,1
1,1,15.0,0,0,180,0,14.958061151876084,0
1,1,45.0,0,0,60,0,294.3219960536985,1
0,1,75.0,0,0,60,0,12.771480821901267,0
1,2,35.0,1,0,60,0,306.79821936713324,1
1,2,75.0,0,0,60,0,327.38493355314154,1
1,1,75.0,0,0,60,0,332.63963004587083,1
1,1,35.0,0,0,120,0,371.59722374302413,1
0,1,85.0,0,0,90,0,283.2298041122102,1
1,1,65.0,0,0,60,0,372.5224762539633,1
1,2,55.0,0,0,180,0,59.97949147783307,0
1,2,45.0,0,0,60,0,309.8448731586755,1
1,2,45.0,1,0,60,0,272.47640703360054,1
0,1,25.0,0,0,120,1,74.69272735576025,0
1,1,85.0,0,0,60,0,71.23049827461195,0
1,2,95.0,0,0,60,0,340.68801246750684,1
1,3,5.0,1,0,90,0,280.3726576460899,1
1,1,45.0,0,0,120,1,167.91550205630546,0
1,1,85.0,1,0,120,1,344.6396596269595,1
1,1,25.0,1,0,90,0,340.6489121694485,1
1,2,65.0,0,0,120,0,467.87586067254057,1
1,1,55.0,1,0,60,0,50.25795200833005,0
1,2,75.0,0,0,60,0,23.66653206610489,0
